Id,label
2498,pos
2499,neg
2500,pos
2501,pos
2502,neg
2503,pos
2504,pos
2505,neg
2506,neg
2507,pos
2508,pos
2509,neg
2510,pos
2511,neg
2512,pos
2513,pos
2514,neg
2515,neg
2516,neg
2517,pos
2518,pos
2519,neg
2520,neg
2521,pos
2522,pos
2523,pos
2524,neg
2525,neg
2526,neg
2527,pos
2528,pos
2529,pos
2530,pos
2531,pos
2532,pos
2533,pos
2534,pos
2535,pos
2536,pos
2537,pos
2538,neg
2539,neg
2540,neg
2541,pos
2542,neg
2543,pos
2544,pos
2545,pos
2546,pos
2547,neg
2548,neg
2549,neg
2550,neg
2551,neg
2552,neg
2553,neg
2554,neg
2555,neg
2556,neg
2557,neg
2558,neg
2559,neg
2560,pos
2561,pos
2562,pos
2563,pos
2564,neg
2565,pos
2566,pos
2567,pos
2568,pos
2569,neg
2570,neg
2571,neg
2572,neg
2573,pos
2574,pos
2575,pos
2576,pos
2577,pos
2578,pos
2579,neg
2580,neg
2581,neg
2582,pos
2583,pos
2584,pos
2585,pos
2586,neg
2587,pos
2588,neg
2589,pos
2590,neg
2591,pos
2592,neg
2593,neg
2594,pos
2595,neg
2596,neg
2597,neg
2598,pos
2599,neg
2600,pos
2601,neg
2602,neg
2603,neg
2604,pos
2605,neg
2606,neg
2607,pos
2608,neg
2609,neg
2610,pos
2611,neg
2612,neg
2613,pos
2614,neg
2615,pos
2616,pos
2617,pos
2618,pos
2619,neg
2620,neg
2621,neg
2622,neg
2623,pos
2624,pos
2625,neg
2626,pos
2627,neg
2628,neg
2629,pos
2630,neg
2631,neg
2632,pos
2633,pos
2634,pos
2635,pos
2636,pos
2637,pos
2638,neg
2639,neg
2640,pos
2641,pos
2642,neg
2643,neg
2644,pos
2645,pos
2646,pos
2647,neg
2648,pos
2649,neg
2650,pos
2651,neg
2652,neg
2653,pos
2654,pos
2655,neg
2656,pos
2657,pos
2658,pos
2659,pos
2660,neg
2661,pos
2662,pos
2663,pos
2664,neg
2665,pos
2666,neg
2667,neg
2668,neg
2669,pos
2670,pos
2671,pos
2672,neg
2673,neg
2674,pos
2675,neg
2676,neg
2677,neg
2678,pos
2679,pos
2680,neg
2681,pos
2682,neg
2683,neg
2684,neg
2685,neg
2686,neg
2687,pos
2688,pos
2689,pos
2690,pos
2691,pos
2692,neg
2693,pos
2694,pos
2695,pos
2696,pos
2697,neg
2698,neg
2699,neg
2700,neg
2701,neg
2702,neg
2703,pos
2704,neg
2705,neg
2706,neg
2707,pos
2708,pos
2709,pos
2710,pos
2711,neg
2712,pos
2713,pos
2714,neg
2715,pos
2716,pos
2717,neg
2718,neg
2719,pos
2720,pos
2721,neg
2722,neg
2723,pos
2724,neg
2725,pos
2726,pos
2727,neg
2728,pos
2729,neg
2730,neg
2731,pos
2732,pos
2733,pos
2734,neg
2735,pos
2736,neg
2737,neg
2738,neg
2739,neg
2740,pos
2741,neg
2742,pos
2743,neg
2744,pos
2745,neg
2746,neg
2747,neg
2748,pos
2749,pos
2750,pos
2751,pos
2752,neg
2753,neg
2754,pos
2755,pos
2756,pos
2757,pos
2758,pos
2759,neg
2760,pos
2761,neg
2762,pos
2763,neg
2764,neg
2765,pos
2766,neg
2767,pos
2768,neg
2769,pos
2770,neg
2771,pos
2772,pos
2773,pos
2774,neg
2775,pos
2776,neg
2777,pos
2778,pos
2779,neg
2780,neg
2781,neg
2782,neg
2783,neg
2784,pos
2785,neg
2786,pos
2787,pos
2788,neg
2789,pos
2790,neg
2791,neg
2792,pos
2793,pos
2794,pos
2795,neg
2796,pos
2797,neg
2798,pos
2799,pos
2800,pos
2801,neg
2802,neg
2803,neg
2804,pos
2805,neg
2806,neg
2807,pos
2808,pos
2809,neg
2810,pos
2811,pos
2812,pos
2813,neg
2814,pos
2815,neg
2816,pos
2817,pos
2818,pos
2819,neg
2820,pos
2821,pos
2822,pos
2823,pos
2824,neg
2825,pos
2826,pos
2827,neg
2828,neg
2829,neg
2830,neg
2831,pos
2832,pos
2833,pos
2834,pos
2835,neg
2836,pos
2837,pos
2838,pos
2839,pos
2840,neg
2841,neg
2842,pos
2843,neg
2844,neg
2845,pos
2846,neg
2847,pos
2848,neg
2849,pos
2850,pos
2851,neg
2852,pos
2853,neg
2854,neg
2855,pos
2856,neg
2857,pos
2858,pos
2859,neg
2860,neg
2861,neg
2862,pos
2863,neg
2864,pos
2865,neg
2866,neg
2867,pos
2868,neg
2869,pos
2870,pos
2871,pos
2872,pos
2873,pos
2874,pos
2875,pos
2876,pos
2877,pos
2878,pos
2879,pos
2880,neg
2881,pos
2882,pos
2883,pos
2884,neg
2885,pos
2886,pos
2887,pos
2888,pos
2889,neg
2890,neg
2891,pos
2892,neg
2893,neg
2894,pos
2895,neg
2896,neg
2897,neg
2898,pos
2899,neg
2900,pos
2901,neg
2902,pos
2903,pos
2904,neg
2905,pos
2906,neg
2907,pos
2908,neg
2909,pos
2910,neg
2911,neg
2912,pos
2913,neg
2914,neg
2915,neg
2916,pos
2917,neg
2918,pos
2919,pos
2920,pos
2921,pos
2922,neg
2923,neg
2924,neg
2925,pos
2926,pos
2927,neg
2928,pos
2929,neg
2930,neg
2931,neg
2932,neg
2933,pos
2934,pos
2935,pos
2936,neg
2937,pos
2938,pos
2939,neg
2940,pos
2941,pos
2942,pos
2943,pos
2944,pos
2945,pos
2946,pos
2947,pos
2948,neg
2949,pos
2950,neg
2951,neg
2952,neg
2953,pos
2954,pos
2955,neg
2956,neg
2957,pos
2958,pos
2959,pos
2960,pos
2961,pos
2962,neg
2963,pos
2964,pos
2965,neg
2966,pos
2967,neg
2968,neg
2969,neg
2970,pos
2971,pos
2972,neg
2973,pos
2974,pos
2975,pos
2976,pos
2977,pos
2978,pos
2979,neg
2980,pos
2981,neg
2982,neg
2983,neg
2984,neg
2985,pos
2986,neg
2987,neg
2988,neg
2989,pos
2990,neg
2991,pos
2992,neg
2993,neg
2994,neg
2995,neg
2996,pos
2997,pos
2998,pos
2999,pos
3000,neg
3001,neg
3002,pos
3003,neg
3004,pos
3005,pos
3006,neg
3007,pos
3008,pos
3009,neg
3010,neg
3011,neg
3012,pos
3013,pos
3014,neg
3015,pos
3016,pos
3017,pos
3018,neg
3019,pos
3020,neg
3021,neg
3022,neg
3023,pos
3024,neg
3025,neg
3026,neg
3027,neg
3028,pos
3029,pos
3030,pos
3031,pos
3032,neg
3033,neg
3034,pos
3035,pos
3036,neg
3037,neg
3038,neg
3039,neg
3040,pos
3041,neg
3042,neg
3043,neg
3044,neg
3045,pos
3046,pos
3047,neg
3048,neg
3049,pos
3050,neg
3051,neg
3052,neg
3053,neg
3054,pos
3055,pos
3056,neg
3057,neg
3058,neg
3059,neg
3060,neg
3061,pos
3062,pos
3063,neg
3064,pos
3065,pos
3066,neg
3067,pos
3068,pos
3069,neg
3070,pos
3071,pos
3072,neg
3073,pos
3074,neg
3075,neg
3076,neg
3077,pos
3078,neg
3079,pos
3080,pos
3081,pos
3082,neg
3083,pos
3084,neg
3085,neg
3086,pos
3087,neg
3088,neg
3089,neg
3090,neg
3091,pos
3092,neg
3093,neg
3094,pos
3095,pos
3096,pos
3097,pos
3098,neg
3099,neg
3100,pos
3101,neg
3102,neg
3103,pos
3104,pos
3105,neg
3106,pos
3107,pos
3108,neg
3109,neg
3110,pos
3111,pos
3112,pos
3113,pos
3114,pos
3115,pos
3116,pos
3117,neg
3118,pos
3119,neg
3120,neg
3121,pos
3122,neg
3123,pos
3124,pos
3125,pos
3126,pos
3127,neg
3128,pos
3129,pos
3130,pos
3131,pos
3132,pos
3133,pos
3134,pos
3135,neg
3136,pos
3137,neg
3138,neg
3139,pos
3140,neg
3141,neg
3142,neg
3143,neg
3144,pos
3145,pos
3146,neg
3147,pos
3148,pos
3149,pos
3150,neg
3151,pos
3152,neg
3153,pos
3154,neg
3155,pos
3156,pos
3157,pos
3158,neg
3159,pos
3160,pos
3161,neg
3162,neg
3163,neg
3164,neg
3165,neg
3166,neg
3167,neg
3168,pos
3169,neg
3170,neg
3171,neg
3172,pos
3173,pos
3174,pos
3175,pos
3176,pos
3177,neg
3178,pos
3179,neg
3180,neg
3181,pos
3182,pos
3183,neg
3184,pos
3185,neg
3186,neg
3187,pos
3188,neg
3189,pos
3190,pos
3191,pos
3192,neg
3193,neg
3194,neg
3195,pos
3196,pos
3197,pos
3198,pos
3199,pos
3200,pos
3201,pos
3202,pos
3203,pos
3204,neg
3205,neg
3206,neg
3207,pos
3208,pos
3209,neg
3210,pos
3211,neg
3212,pos
3213,pos
3214,neg
3215,neg
3216,neg
3217,pos
3218,neg
3219,neg
3220,pos
3221,neg
3222,pos
3223,pos
3224,neg
3225,neg
3226,pos
3227,neg
3228,pos
3229,neg
3230,neg
3231,neg
3232,pos
3233,neg
3234,neg
3235,pos
3236,neg
3237,neg
3238,neg
3239,pos
3240,neg
3241,pos
3242,neg
3243,pos
3244,pos
3245,pos
3246,pos
3247,pos
3248,pos
3249,neg
3250,neg
3251,neg
3252,neg
3253,neg
3254,neg
3255,neg
3256,neg
3257,neg
3258,neg
3259,pos
3260,neg
3261,neg
3262,pos
3263,neg
3264,neg
3265,pos
3266,neg
3267,pos
3268,pos
3269,pos
3270,neg
3271,pos
3272,neg
3273,pos
3274,neg
3275,pos
3276,neg
3277,neg
3278,neg
3279,neg
3280,pos
3281,neg
3282,pos
3283,neg
3284,neg
3285,pos
3286,pos
3287,neg
3288,neg
3289,neg
3290,neg
3291,pos
3292,neg
3293,neg
3294,neg
3295,pos
3296,neg
3297,pos
3298,neg
3299,neg
3300,neg
3301,pos
3302,neg
3303,pos
3304,pos
3305,pos
3306,pos
3307,neg
3308,neg
3309,pos
3310,neg
3311,neg
3312,pos
3313,pos
3314,neg
3315,neg
3316,pos
3317,neg
3318,neg
3319,pos
3320,pos
3321,pos
3322,pos
3323,pos
3324,neg
3325,pos
3326,neg
3327,neg
3328,neg
3329,neg
3330,pos
3331,pos
3332,neg
3333,neg
3334,neg
3335,neg
3336,neg
3337,neg
3338,pos
3339,pos
3340,pos
3341,pos
3342,neg
3343,neg
3344,pos
3345,neg
3346,neg
3347,neg
3348,pos
3349,neg
3350,pos
3351,pos
3352,neg
3353,neg
3354,pos
3355,neg
3356,pos
3357,neg
3358,pos
3359,neg
3360,neg
3361,pos
3362,neg
3363,neg
3364,pos
3365,pos
3366,neg
3367,pos
3368,neg
3369,pos
3370,neg
3371,neg
3372,pos
3373,neg
3374,pos
3375,pos
3376,neg
3377,neg
3378,pos
3379,pos
3380,neg
3381,neg
3382,neg
3383,neg
3384,neg
3385,neg
3386,pos
3387,neg
3388,pos
3389,pos
3390,pos
3391,pos
3392,pos
3393,pos
3394,neg
3395,pos
3396,neg
3397,neg
3398,neg
3399,pos
3400,neg
3401,neg
3402,pos
3403,pos
3404,neg
3405,neg
3406,neg
3407,neg
3408,pos
3409,pos
3410,pos
3411,pos
3412,pos
3413,pos
3414,neg
3415,neg
3416,neg
3417,neg
3418,neg
3419,neg
3420,pos
3421,neg
3422,pos
3423,neg
3424,pos
3425,pos
3426,neg
3427,neg
3428,neg
3429,neg
3430,neg
3431,neg
3432,pos
3433,neg
3434,pos
3435,pos
3436,pos
3437,neg
3438,pos
3439,pos
3440,pos
3441,pos
3442,pos
3443,pos
3444,pos
3445,neg
3446,pos
3447,neg
3448,pos
3449,pos
3450,pos
3451,neg
3452,pos
3453,neg
3454,neg
3455,neg
3456,neg
3457,pos
3458,pos
3459,neg
3460,neg
3461,neg
3462,neg
3463,neg
3464,pos
3465,pos
3466,pos
3467,pos
3468,neg
3469,pos
3470,neg
3471,neg
3472,neg
3473,pos
3474,neg
3475,pos
3476,neg
3477,neg
3478,neg
3479,pos
3480,pos
3481,pos
3482,neg
3483,pos
3484,neg
3485,pos
3486,neg
3487,neg
3488,neg
3489,neg
3490,pos
3491,neg
3492,neg
3493,neg
3494,neg
3495,neg
3496,neg
3497,pos
3498,neg
3499,neg
3500,pos
3501,pos
3502,neg
3503,neg
3504,pos
3505,neg
3506,pos
3507,neg
3508,neg
3509,pos
3510,pos
3511,pos
3512,pos
3513,neg
3514,neg
3515,pos
3516,neg
3517,neg
3518,neg
3519,pos
3520,pos
3521,neg
3522,pos
3523,neg
3524,neg
3525,pos
3526,pos
3527,pos
3528,pos
3529,pos
3530,pos
3531,pos
3532,pos
3533,pos
3534,pos
3535,pos
3536,pos
3537,neg
3538,neg
3539,neg
3540,pos
3541,pos
3542,pos
3543,pos
3544,pos
3545,pos
3546,pos
3547,pos
3548,neg
3549,neg
3550,neg
3551,pos
3552,neg
3553,pos
3554,neg
3555,neg
3556,neg
3557,neg
3558,pos
3559,pos
3560,neg
3561,neg
3562,neg
3563,pos
3564,neg
3565,pos
3566,pos
3567,pos
3568,pos
3569,neg
3570,pos
3571,pos
3572,neg
3573,pos
3574,neg
3575,neg
3576,neg
3577,neg
3578,neg
3579,pos
3580,pos
3581,pos
3582,pos
3583,pos
3584,pos
3585,pos
3586,neg
3587,pos
3588,pos
3589,neg
3590,neg
3591,pos
3592,neg
3593,neg
3594,neg
3595,pos
3596,neg
3597,pos
3598,pos
3599,pos
3600,neg
3601,neg
3602,neg
3603,neg
3604,pos
3605,neg
3606,neg
3607,pos
3608,neg
3609,neg
3610,neg
3611,pos
3612,neg
3613,pos
3614,pos
3615,neg
3616,neg
3617,pos
3618,neg
3619,neg
3620,pos
3621,neg
3622,neg
3623,pos
3624,neg
3625,neg
3626,neg
3627,pos
3628,pos
3629,neg
3630,pos
3631,neg
3632,neg
3633,neg
3634,pos
3635,pos
3636,pos
3637,neg
3638,pos
3639,pos
3640,neg
3641,pos
3642,pos
3643,neg
3644,neg
3645,pos
3646,pos
3647,pos
3648,neg
3649,neg
3650,neg
3651,neg
3652,neg
3653,neg
3654,pos
3655,neg
3656,neg
3657,pos
3658,neg
3659,pos
3660,neg
3661,neg
3662,neg
3663,pos
3664,neg
3665,pos
3666,pos
3667,pos
3668,neg
3669,pos
3670,neg
3671,neg
3672,neg
3673,pos
3674,pos
3675,neg
3676,neg
3677,pos
3678,pos
3679,pos
3680,pos
3681,pos
3682,neg
3683,neg
3684,neg
3685,pos
3686,pos
3687,pos
3688,neg
3689,pos
3690,neg
3691,pos
3692,neg
3693,pos
3694,pos
3695,pos
3696,neg
3697,neg
3698,pos
3699,neg
3700,neg
3701,neg
3702,neg
3703,neg
3704,pos
3705,pos
3706,neg
3707,neg
3708,neg
3709,neg
3710,pos
3711,neg
3712,neg
3713,neg
3714,pos
3715,pos
3716,pos
3717,pos
3718,neg
3719,pos
3720,neg
3721,neg
3722,pos
3723,neg
3724,pos
3725,pos
3726,neg
3727,neg
3728,neg
3729,neg
3730,pos
3731,pos
3732,neg
3733,neg
3734,pos
3735,neg
3736,pos
3737,pos
3738,neg
3739,pos
3740,pos
3741,pos
3742,neg
3743,pos
3744,neg
3745,neg
3746,pos
3747,pos
3748,pos
3749,pos
3750,neg
3751,neg
3752,pos
3753,neg
3754,neg
3755,neg
3756,pos
3757,pos
3758,pos
3759,pos
3760,pos
3761,neg
3762,pos
3763,neg
3764,pos
3765,pos
3766,pos
3767,pos
3768,pos
3769,neg
3770,pos
3771,neg
3772,pos
3773,pos
3774,neg
3775,neg
3776,pos
3777,neg
3778,neg
3779,neg
3780,pos
3781,pos
3782,pos
3783,neg
3784,neg
3785,neg
3786,neg
3787,neg
3788,pos
3789,pos
3790,neg
3791,pos
3792,neg
3793,neg
3794,neg
3795,neg
3796,neg
3797,neg
3798,neg
3799,pos
3800,neg
3801,pos
3802,pos
3803,pos
3804,pos
3805,pos
3806,pos
3807,pos
3808,pos
3809,neg
3810,pos
3811,neg
3812,pos
3813,neg
3814,neg
3815,neg
3816,neg
3817,neg
3818,neg
3819,neg
3820,pos
3821,pos
3822,pos
3823,pos
3824,pos
3825,pos
3826,pos
3827,neg
3828,neg
3829,pos
3830,pos
3831,neg
3832,pos
3833,pos
3834,pos
3835,pos
3836,pos
3837,neg
3838,pos
3839,neg
3840,pos
3841,pos
3842,neg
3843,neg
3844,pos
3845,neg
3846,neg
3847,neg
3848,pos
3849,neg
3850,pos
3851,neg
3852,pos
3853,pos
3854,pos
3855,neg
3856,neg
3857,pos
3858,neg
3859,neg
3860,neg
3861,neg
3862,pos
3863,neg
3864,pos
3865,neg
3866,pos
3867,pos
3868,neg
3869,pos
3870,neg
3871,neg
3872,pos
3873,pos
3874,neg
3875,neg
3876,pos
3877,pos
3878,neg
3879,neg
3880,pos
3881,pos
3882,pos
3883,neg
3884,pos
3885,pos
3886,pos
3887,neg
3888,pos
3889,neg
3890,neg
3891,neg
3892,neg
3893,neg
3894,neg
3895,pos
3896,neg
3897,pos
3898,neg
3899,neg
3900,neg
3901,neg
3902,neg
3903,neg
3904,neg
3905,pos
3906,neg
3907,neg
3908,pos
3909,pos
3910,pos
3911,neg
3912,neg
3913,pos
3914,neg
3915,neg
3916,neg
3917,neg
3918,neg
3919,neg
3920,neg
3921,neg
3922,neg
3923,pos
3924,neg
3925,neg
3926,pos
3927,neg
3928,pos
3929,pos
3930,neg
3931,neg
3932,neg
3933,pos
3934,neg
3935,neg
3936,pos
3937,neg
3938,pos
3939,pos
3940,pos
3941,pos
3942,neg
3943,pos
3944,pos
3945,pos
3946,neg
3947,pos
3948,pos
3949,neg
3950,neg
3951,neg
3952,neg
3953,pos
3954,neg
3955,neg
3956,pos
3957,neg
3958,neg
3959,neg
3960,neg
3961,neg
3962,pos
3963,neg
3964,pos
3965,neg
3966,pos
3967,neg
3968,neg
3969,neg
3970,neg
3971,neg
3972,neg
3973,neg
3974,neg
3975,neg
3976,pos
3977,neg
3978,neg
3979,neg
3980,pos
3981,pos
3982,neg
3983,pos
3984,pos
3985,pos
3986,neg
3987,neg
3988,pos
3989,neg
3990,pos
3991,pos
3992,neg
3993,neg
3994,pos
3995,pos
3996,neg
3997,pos
3998,neg
3999,neg
4000,neg
4001,neg
4002,neg
4003,neg
4004,pos
4005,pos
4006,pos
4007,neg
4008,pos
4009,pos
4010,pos
4011,pos
4012,pos
4013,pos
4014,neg
4015,neg
4016,pos
4017,pos
4018,neg
4019,pos
4020,neg
4021,pos
4022,pos
4023,pos
4024,neg
4025,neg
4026,neg
4027,pos
4028,pos
4029,pos
4030,pos
4031,neg
4032,neg
4033,pos
4034,pos
4035,neg
4036,neg
4037,neg
4038,pos
4039,neg
4040,neg
4041,pos
4042,pos
4043,pos
4044,pos
4045,pos
4046,neg
4047,pos
4048,neg
4049,pos
4050,neg
4051,pos
4052,neg
4053,pos
4054,neg
4055,neg
4056,neg
4057,pos
4058,pos
4059,neg
4060,neg
4061,pos
4062,neg
4063,neg
4064,pos
4065,pos
4066,pos
4067,neg
4068,pos
4069,pos
4070,neg
4071,pos
4072,pos
4073,pos
4074,pos
4075,neg
4076,pos
4077,pos
4078,pos
4079,neg
4080,pos
4081,pos
4082,neg
4083,neg
4084,pos
4085,pos
4086,neg
4087,neg
4088,neg
4089,neg
4090,neg
4091,pos
4092,pos
4093,pos
4094,pos
4095,neg
4096,pos
4097,neg
4098,pos
4099,neg
4100,pos
4101,neg
4102,neg
4103,pos
4104,pos
4105,pos
4106,neg
4107,neg
4108,neg
4109,pos
4110,pos
4111,pos
4112,pos
4113,neg
4114,pos
4115,neg
4116,neg
4117,pos
4118,neg
4119,neg
4120,pos
4121,neg
4122,neg
4123,pos
4124,neg
4125,pos
4126,pos
4127,pos
4128,neg
4129,pos
4130,neg
4131,neg
4132,pos
4133,neg
4134,pos
4135,pos
4136,neg
4137,neg
4138,neg
4139,neg
4140,pos
4141,neg
4142,neg
4143,neg
4144,pos
4145,pos
4146,pos
4147,neg
4148,pos
4149,neg
4150,pos
4151,neg
4152,pos
4153,neg
4154,neg
4155,pos
4156,pos
4157,pos
4158,pos
4159,neg
4160,neg
4161,pos
4162,neg
4163,neg
4164,pos
4165,pos
4166,pos
4167,pos
4168,neg
4169,neg
4170,neg
4171,pos
4172,pos
4173,pos
4174,pos
4175,neg
4176,neg
4177,neg
4178,pos
4179,pos
4180,neg
4181,pos
4182,pos
4183,neg
4184,pos
4185,pos
4186,neg
4187,pos
4188,neg
4189,pos
4190,neg
4191,neg
4192,neg
4193,neg
4194,neg
4195,neg
4196,pos
4197,neg
4198,pos
4199,neg
4200,pos
4201,neg
4202,neg
4203,neg
4204,neg
4205,pos
4206,neg
4207,pos
4208,pos
4209,neg
4210,pos
4211,pos
4212,neg
4213,neg
4214,pos
4215,pos
4216,neg
4217,neg
4218,pos
4219,pos
4220,neg
4221,neg
4222,pos
4223,pos
4224,pos
4225,pos
4226,neg
4227,neg
4228,pos
4229,pos
4230,pos
4231,neg
4232,pos
4233,pos
4234,pos
4235,pos
4236,neg
4237,pos
4238,pos
4239,pos
4240,neg
4241,neg
4242,neg
4243,neg
4244,pos
4245,neg
4246,pos
4247,pos
4248,pos
4249,pos
4250,neg
4251,neg
4252,pos
4253,pos
4254,neg
4255,neg
4256,neg
4257,neg
4258,neg
4259,pos
4260,pos
4261,neg
4262,pos
4263,neg
4264,neg
4265,neg
4266,pos
4267,pos
4268,neg
4269,pos
4270,pos
4271,neg
4272,pos
4273,pos
4274,pos
4275,neg
4276,pos
4277,neg
4278,pos
4279,pos
4280,pos
4281,neg
4282,neg
4283,neg
4284,neg
4285,neg
4286,neg
4287,neg
4288,neg
4289,neg
4290,pos
4291,pos
4292,neg
4293,pos
4294,neg
4295,neg
4296,neg
4297,pos
4298,pos
4299,pos
4300,pos
4301,pos
4302,pos
4303,pos
4304,pos
4305,pos
4306,neg
4307,pos
4308,neg
4309,neg
4310,neg
4311,neg
4312,pos
4313,neg
4314,pos
4315,pos
4316,neg
4317,pos
4318,pos
4319,neg
4320,pos
4321,neg
4322,neg
4323,neg
4324,pos
4325,neg
4326,pos
4327,pos
4328,neg
4329,neg
4330,neg
4331,pos
4332,neg
4333,pos
4334,pos
4335,pos
4336,neg
4337,neg
4338,neg
4339,neg
4340,neg
4341,neg
4342,neg
4343,neg
4344,pos
4345,pos
4346,neg
4347,neg
4348,pos
4349,neg
4350,pos
4351,pos
4352,neg
4353,pos
4354,pos
4355,neg
4356,neg
4357,pos
4358,neg
4359,pos
4360,neg
4361,neg
4362,neg
4363,pos
4364,pos
4365,pos
4366,pos
4367,pos
4368,pos
4369,neg
4370,neg
4371,neg
4372,neg
4373,neg
4374,pos
4375,pos
4376,neg
4377,pos
4378,pos
4379,pos
4380,neg
4381,pos
4382,pos
4383,neg
4384,neg
4385,pos
4386,pos
4387,neg
4388,neg
4389,neg
4390,pos
4391,pos
4392,pos
4393,neg
4394,neg
4395,pos
4396,neg
4397,neg
4398,pos
4399,neg
4400,neg
4401,neg
4402,neg
4403,neg
4404,neg
4405,neg
4406,pos
4407,pos
4408,neg
4409,neg
4410,pos
4411,neg
4412,pos
4413,pos
4414,pos
4415,pos
4416,neg
4417,pos
4418,pos
4419,pos
4420,pos
4421,neg
4422,neg
4423,neg
4424,pos
4425,neg
4426,neg
4427,neg
4428,neg
4429,neg
4430,pos
4431,neg
4432,neg
4433,pos
4434,pos
4435,pos
4436,pos
4437,neg
4438,pos
4439,pos
4440,pos
4441,pos
4442,neg
4443,neg
4444,neg
4445,neg
4446,pos
4447,pos
4448,neg
4449,neg
4450,neg
4451,neg
4452,neg
4453,neg
4454,neg
4455,pos
4456,neg
4457,neg
4458,pos
4459,pos
4460,neg
4461,pos
4462,pos
4463,neg
4464,neg
4465,pos
4466,neg
4467,pos
4468,pos
4469,neg
4470,neg
4471,pos
4472,pos
4473,neg
4474,neg
4475,pos
4476,neg
4477,pos
4478,neg
4479,pos
4480,pos
4481,pos
4482,neg
4483,pos
4484,neg
4485,pos
4486,neg
4487,pos
4488,pos
4489,neg
4490,pos
4491,neg
4492,neg
4493,pos
4494,pos
4495,neg
4496,neg
4497,neg
4498,neg
4499,pos
4500,pos
4501,neg
4502,pos
4503,neg
4504,pos
4505,pos
4506,pos
4507,neg
4508,pos
4509,pos
4510,neg
4511,pos
4512,pos
4513,pos
4514,neg
4515,neg
4516,neg
4517,pos
4518,pos
4519,neg
4520,neg
4521,neg
4522,neg
4523,neg
4524,pos
4525,pos
4526,neg
4527,pos
4528,pos
4529,neg
4530,pos
4531,neg
4532,pos
4533,neg
4534,pos
4535,neg
4536,neg
4537,pos
4538,neg
4539,neg
4540,neg
4541,pos
4542,pos
4543,pos
4544,neg
4545,neg
4546,neg
4547,neg
4548,neg
4549,pos
4550,neg
4551,neg
4552,neg
4553,neg
4554,neg
4555,neg
4556,pos
4557,pos
4558,pos
4559,pos
4560,neg
4561,pos
4562,pos
4563,pos
4564,pos
4565,neg
4566,pos
4567,neg
4568,neg
4569,pos
4570,pos
4571,pos
4572,pos
4573,pos
4574,neg
4575,pos
4576,pos
4577,pos
4578,neg
4579,pos
4580,pos
4581,pos
4582,neg
4583,pos
4584,neg
4585,neg
4586,pos
4587,pos
4588,neg
4589,pos
4590,pos
4591,neg
4592,neg
4593,neg
4594,neg
4595,neg
4596,pos
4597,pos
4598,neg
4599,neg
4600,neg
4601,pos
4602,pos
4603,neg
4604,pos
4605,neg
4606,neg
4607,pos
4608,neg
4609,neg
4610,pos
4611,neg
4612,pos
4613,neg
4614,neg
4615,pos
4616,neg
4617,pos
4618,pos
4619,pos
4620,neg
4621,neg
4622,pos
4623,neg
4624,neg
4625,pos
4626,pos
4627,pos
4628,neg
4629,pos
4630,neg
4631,pos
4632,neg
4633,neg
4634,neg
4635,neg
4636,neg
4637,pos
4638,pos
4639,pos
4640,pos
4641,neg
4642,pos
4643,neg
4644,neg
4645,neg
4646,neg
4647,pos
4648,pos
4649,pos
4650,neg
4651,pos
4652,pos
4653,neg
4654,pos
4655,pos
4656,pos
4657,neg
4658,neg
4659,neg
4660,pos
4661,neg
4662,pos
4663,neg
4664,neg
4665,pos
4666,pos
4667,neg
4668,pos
4669,neg
4670,neg
4671,pos
4672,pos
4673,neg
4674,neg
4675,neg
4676,pos
4677,neg
4678,pos
4679,neg
4680,neg
4681,neg
4682,pos
4683,pos
4684,pos
4685,pos
4686,pos
4687,neg
4688,pos
4689,pos
4690,pos
4691,neg
4692,neg
4693,neg
4694,neg
4695,neg
4696,neg
4697,pos
4698,neg
4699,pos
4700,pos
4701,neg
4702,pos
4703,neg
4704,pos
4705,pos
4706,neg
4707,pos
4708,neg
4709,neg
4710,pos
4711,pos
4712,pos
4713,pos
4714,neg
4715,pos
4716,neg
4717,neg
4718,neg
4719,neg
4720,neg
4721,neg
4722,pos
4723,pos
4724,pos
4725,neg
4726,pos
4727,neg
4728,neg
4729,pos
4730,neg
4731,neg
4732,neg
4733,neg
4734,neg
4735,pos
4736,neg
4737,pos
4738,neg
4739,neg
4740,pos
4741,pos
4742,pos
4743,pos
4744,pos
4745,neg
4746,pos
4747,neg
4748,pos
4749,neg
4750,neg
4751,pos
4752,pos
4753,neg
4754,pos
4755,pos
4756,pos
4757,neg
4758,neg
4759,pos
4760,neg
4761,neg
4762,neg
4763,pos
4764,pos
4765,pos
4766,pos
4767,pos
4768,pos
4769,neg
4770,pos
4771,pos
4772,neg
4773,pos
4774,neg
4775,pos
4776,pos
4777,pos
4778,pos
4779,pos
4780,pos
4781,pos
4782,pos
4783,neg
4784,pos
4785,pos
4786,neg
4787,pos
4788,neg
4789,pos
4790,pos
4791,pos
4792,pos
4793,pos
4794,neg
4795,neg
4796,pos
4797,pos
4798,neg
4799,pos
4800,pos
4801,pos
4802,pos
4803,pos
4804,pos
4805,neg
4806,pos
4807,neg
4808,pos
4809,pos
4810,pos
4811,neg
4812,pos
4813,neg
4814,neg
4815,neg
4816,pos
4817,pos
4818,pos
4819,neg
4820,pos
4821,neg
4822,neg
4823,pos
4824,pos
4825,pos
4826,pos
4827,pos
4828,pos
4829,pos
